,cnpj,razao_social,id_municipio,peso_cobre_ajustado,valor_fob_ajustado,total_peso_municipio,total_valor_fob_municipio
326,33930544000101,CORREIA MUNIZ ROCHA DISTRIBUIDORA LTDA,3151800,3912.733333333333,26429.133333333335,78846619,308995228
327,23645492000178,CRISTAIS SAO MARCOS LTDA,3151800,3912.733333333333,26429.133333333335,78846619,308995228
328,27532016000100,DANIELA LETICIA MACHADO DE SOUZA CARDOSO,3151800,3912.733333333333,26429.133333333335,78846619,308995228
329,27891926000170,FABIO XAVIER 28200249808,3152501,3912.733333333333,26429.133333333335,125491629,291492566
330,16910576000126,FRISON & LAGO ENGARRAFAMENTO DE BEBIDAS EIRELI,3151800,3912.733333333333,26429.133333333335,78846619,308995228
331,68093095000845,FROOTY COMERCIO E INDUSTRIA DE ALIMENTOS S.A.,3151800,3912.733333333333,26429.133333333335,78846619,308995228
332,25160086000140,IDEAL INDUSTRIA E COMERCIO DE ANTENAS LTDA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
333,11691329000162,IRENE DA CONCEICAO GAUDENCIO CANTARINO,3152501,3912.733333333333,26429.133333333335,125491629,291492566
334,21268156000128,IRMAOS SEGUSO SOCIEDADE EMPRESARIA LIMITADA,3151800,3912.733333333333,26429.133333333335,78846619,308995228
335,17282219000123,JANACELLY A. C. DOS S. GONZAGA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
336,10296585000192,JARDEL MORAES CAPRONI - ME,3151800,3912.733333333333,26429.133333333335,78846619,308995228
337,19330623000150,LUCAS M ABRAO,3151800,3912.733333333333,26429.133333333335,78846619,308995228
338,30430868000192,MARCELO EDUARDO FERNANDES DE OLIVEIRA 10515270660,3151800,3912.733333333333,26429.133333333335,78846619,308995228
339,10698636000102,OFICINA DE ARTE E FOGO SOCIEDADE EMPRESARIA LTDA,3151800,3912.733333333333,26429.133333333335,78846619,308995228
340,21264030000185,P.A. BLOCOS LTDA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
341,21525319000100,ROCCA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
342,25448863000157,ULTRAPAO ALIMENTOS INDUSTRIA DE ALIMENTOS CONGELADOS LTDA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
343,86614229000131,VEDAPLAST VEDACOES E PLASTICOS INDUSTRIAIS LTDA,3152501,3912.733333333333,26429.133333333335,125491629,291492566
344,16951368000175,VOLCANO COMERCIO & EXPORTACAO LTDA,3151800,3912.733333333333,26429.133333333335,78846619,308995228
345,27463448000106,A P MARQUES EIRELI,3119104,3668.1875,24777.3125,206031,33438789
346,17989293000184,ALVES LOPES COMERCIO EIRELI - EPP,3143302,3668.1875,24777.3125,27577688,124193880
347,33220197000123,ANDERSON RAFHAEL VIEIRA DA SILVA 10755040660,3143302,3668.1875,24777.3125,27577688,124193880
348,34219335000117,BAZAR DO ULTRASSOM VETERINARIO LTDA,3143302,3668.1875,24777.3125,27577688,124193880
349,13070621000193,C M DE LIMA,3119104,3668.1875,24777.3125,206031,33438789
350,18274917000140,COALTECH COMERCIO E SERVICOS LTDA.,3143302,3668.1875,24777.3125,27577688,124193880
351,25811340000123,COMERCIAL CRISTAIS JK LTDA,3119104,3668.1875,24777.3125,206031,33438789
352,26324670000157,CRISTAL DO BRASIL LTDA,3119104,3668.1875,24777.3125,206031,33438789
353,14633154000206,ECO DIAGNOSTICA LTDA,3119104,3668.1875,24777.3125,206031,33438789
354,34523963000191,FABIANA APARECIDA FUCHS SOUZA,3119104,3668.1875,24777.3125,206031,33438789
355,86471497000141,GOMES PEDRAS DO BRASIL LTDA,3119104,3668.1875,24777.3125,206031,33438789
356,22776423000130,ITA CRYSTAL BRASIL LTDA,3119104,3668.1875,24777.3125,206031,33438789
357,18434373000136,J K PEDRAS DO BRASIL LTDA,3119104,3668.1875,24777.3125,206031,33438789
358,34475485000191,MARCOS VINICIUS TRINDADE DE PAIVA 48933015604,3119104,3668.1875,24777.3125,206031,33438789
359,27217308000140,MINEIRA ELETRICA EIRELI,3143302,3668.1875,24777.3125,27577688,124193880
360,19386666000158,MINERACAO DE QUARTZO DO BRASIL LTDA,3119104,3668.1875,24777.3125,206031,33438789
361,11594014000105,SERGIO ALVES DE MOURA CPF 05427007601,3119104,3668.1875,24777.3125,206031,33438789
362,23653727000173,TIAGO R.C.DOS SANTOS E CIA LTDA,3119104,3668.1875,24777.3125,206031,33438789
363,17985329000151,UANDRO DE CASTRO GOMES,3119104,3668.1875,24777.3125,206031,33438789
364,26244822000101,VALCIR SCARIOT,3119104,3668.1875,24777.3125,206031,33438789
365,32206008000103,WGT WEB GLOBAL TRADERS COMERCIO EXTERIOR DIGITAL LTDA,3143302,3668.1875,24777.3125,27577688,124193880
366,10478455000170,ART' OURO & GEMAS LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
367,10594758000159,ATHOR BICICLETAS EIRELI,3137205,3452.4117647058824,23319.823529411766,748523,14193913
368,26368423000152,BERYNO GEMS LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
369,25279084000175,BRASGEMAS LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
370,31288090000191,DESEMBALA SOLUCOES SUSTENTAVEIS - EIRELI,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
371,18702175000106,EMISOL EMPRESA DE MINERACAO SOARES LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
372,18742021000148,FOGOS PIROMANIA INDUSTRIA E COMERCIO LTDA,3137205,3452.4117647058824,23319.823529411766,748523,14193913
373,41732413000148,GEMOLOGICAL CENTER IND COMERCIO IMPORTACAO E EXP LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
374,26183713000121,GILVAN RIIBEIRO CATTA PRETA,3168606,3452.4117647058824,23319.823529411766,42663,178287
375,12538691000160,H C M MALTA INDUSTRIA DE BRINQUEDOS EIRELI,3137205,3452.4117647058824,23319.823529411766,748523,14193913
376,14766411000105,HIGH VOLTAGE EQUIPMENT LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
377,33817923000190,IMPORTACAO E EXPORTACAO AMAZON BR EIRELI,3137205,3452.4117647058824,23319.823529411766,748523,14193913
378,10834103000100,IMPORTADORA E EXPORTADORA TUPA LTDA,3137205,3452.4117647058824,23319.823529411766,748523,14193913
379,26941490000114,IRRICONTROL CONTROLE INTELIGENTE DE IRRIGACAO LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
380,66291766000180,JEAN CARLO MENDES VIEIRA,3168606,3452.4117647058824,23319.823529411766,42663,178287
381,30404584000121,"L&M COMERCIO,EXPORTACAO E IMPORTACAO DE PEDRAS PRECIOSAS LTDA",3168606,3452.4117647058824,23319.823529411766,42663,178287
382,64343999000154,LEONARDO SILVA SOUTO,3168606,3452.4117647058824,23319.823529411766,42663,178287
383,14063692000121,LISKO INDUSTRIA E COMERCIO EIRELI,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
384,10294208000114,LONATEX TEXTIL EIRELI,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
385,10924162000170,LORENTZ & POENARU INDUSTRIA COMERCIO E EXPORTACAO LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
386,10402223000139,MEDINOVACAO INDUSTRIA E COMERCIO LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
387,25558636000184,NAVTEC SISTEMAS AERONAUTICOS LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
388,65304198000142,NENA BIKE LTDA,3137205,3452.4117647058824,23319.823529411766,748523,14193913
389,27487816000148,"ORANGA FOODS COMERCIO, INDUSTRIA E EXPORTACAO EIRELI",3137205,3452.4117647058824,23319.823529411766,748523,14193913
390,30561128000195,"PORTO GEMAS COMERCIO, EXPORTACAO E IMPORTACAO LTDA",3168606,3452.4117647058824,23319.823529411766,42663,178287
391,18210168000197,RECAPAGEM FELIPE FONTES EIRELI,3137205,3452.4117647058824,23319.823529411766,748523,14193913
392,10353587000176,RENNOSONIC TECNOLOGIA LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
393,19970931000140,RONALDO COSTA MELO,3168606,3452.4117647058824,23319.823529411766,42663,178287
394,17227568000142,"RWS DISTRIBUIDORA DE PECAS, BICICLETAS E ACESSORIOS EIRELI",3137205,3452.4117647058824,23319.823529411766,748523,14193913
395,35467580000106,STONES MTB GEMAS & JOIAS LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
396,17290584000180,SUFER - SERVICOS EM USINAGEM E FERRAMENTARIA LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
397,18019292000170,T & T PEDRAS PRECIOSAS LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
398,13460448000130,TRIADE PIROTECNIA LTDA,3137205,3452.4117647058824,23319.823529411766,748523,14193913
399,17263857000105,TRICOD EQUIPAMENTOS ELETRONICOS INDUSTRIA E COMERCIO LTDA,3132404,3452.4117647058824,23319.823529411766,7078136,145671348
400,18929034000120,VIEIRA PEDRAS PRECIOSAS LTDA,3168606,3452.4117647058824,23319.823529411766,42663,178287
401,71685945000213,ARPE INDUSTRIA ELETRONICA LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
402,29272217000132,ATIVE LINK EQUIPAMENTOS ELETRONICOS EIRELI,3159605,2794.809523809524,18877.95238095238,2204128,94350125
403,30466279000164,AXGLOBAL INDUSTRIA E COMERCIO DE PRODUTOS ELETRONICOS E DE TELECOMUNICACOES EIRELI,3159605,2794.809523809524,18877.95238095238,2204128,94350125
404,23292279000120,CCI CIRVALE CIRCUITOS IMPRESSOS LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
405,17721103000143,CTX INDUSTRIA E COMERCIO DE PRODUTOS ELETRONICOS EIRELI,3159605,2794.809523809524,18877.95238095238,2204128,94350125
406,10761493000136,EUROTEL BRASIL LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
407,12266780000103,FATTO SOLUCOES E TECNOLOGIA INDUSTRIA E COMERCIO LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
408,17000769000102,FONTE & CFTV ELETRONICOS EIRELI,3159605,2794.809523809524,18877.95238095238,2204128,94350125
409,10595377000194,"I-9 INOVACOES TECNOLOGICAS, INDUSTRIA DE EQUIPAMENTOS ELETRONICOS LTDA",3159605,2794.809523809524,18877.95238095238,2204128,94350125
410,30046942000171,LAURA JUNQUEIRA MENDES DE BARROS,3159605,2794.809523809524,18877.95238095238,2204128,94350125
411,22360747000193,LIDER INDUSTRIA ELETRONICA LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
412,10686941000184,MASTER MEDIKAL INDUSTRIA E COMERCIO DE EQUIPAMENTOS MED,3159605,2794.809523809524,18877.95238095238,2204128,94350125
413,23855876000115,QUANTU SOLUCOES TECNOLOGICAS LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
414,29451463000151,SIMONE DE CASSIA PEREIRA COSTA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
415,22108794000144,SOLLUS INDUSTRIA ELETRONICA LTDA,3159605,2794.809523809524,18877.95238095238,2204128,94350125
416,24618362000109,SOLUCOES EM CONECTIVIDADE DAS COISAS INDUSTRIA E COMERC,3159605,2794.809523809524,18877.95238095238,2204128,94350125
417,11664103000172,VOLT EQUIPAMENTOS ELETRONICOS - EIRELI,3159605,2794.809523809524,18877.95238095238,2204128,94350125
418,34717133000103,2M BRASIL COMERCIO IMPORTACAO & COSMETICOS EIRELI,3170107,2347.64,15857.48,2757774739,1174881425
419,22315587000160,4A COMERCIO DE MOVEIS E OBJETOS EIRELI,3170107,2347.64,15857.48,2757774739,1174881425
420,26865314000140,ABPM INDUSTRIA E COMERCIO LTDA,3170107,2347.64,15857.48,2757774739,1174881425
421,27435333000108,ABS COMERCIAL EIRELI,3170107,2347.64,15857.48,2757774739,1174881425
422,23740528000100,ADRIANO RENATO PAREDES DE SOUSA,3170107,2347.64,15857.48,2757774739,1174881425
423,71310023000140,ARC LIVRARIA E IMPORTADORA LTDA,3122306,2347.64,15857.48,39803737,29494196
424,17635533000142,ARUANDA INDUSTRIA E COMERCIO LTDA,3122306,2347.64,15857.48,39803737,29494196
425,30202515000135,BEATRIZ GARCIA SILVA NUNES,3170107,2347.64,15857.48,2757774739,1174881425
426,38467346000177,CAMPOS LAMINADORA DE PNEUS LTDA,3122306,2347.64,15857.48,39803737,29494196
427,16779175000189,CASTRO & MACHADO CONFECCOES LTDA,3122306,2347.64,15857.48,39803737,29494196
428,26292747000154,COMERCIAL DALDEGAN LTDA,3122306,2347.64,15857.48,39803737,29494196
429,31129837000169,DEPOSITO DIVINOPOLIS LTDA,3122306,2347.64,15857.48,39803737,29494196
430,20510409000165,DIVICATA COMERCIAL LTDA,3122306,2347.64,15857.48,39803737,29494196
431,13749500000172,ESPACO VET COMERCIO E SERVICOS EIRELI,3170107,2347.64,15857.48,2757774739,1174881425
432,35148106000111,EVOLUTION 3 COMERCIO DE COSMETICOS E MATERIAIS LTDA,3122306,2347.64,15857.48,39803737,29494196
433,22609865000192,FERGUSUL FERRO GUSA SUSTENTAVEL LTDA,3122306,2347.64,15857.48,39803737,29494196
434,22496863000134,FERIADO NACIONAL INDUSTRIA E COMERCIO LTDA,3122306,2347.64,15857.48,39803737,29494196
435,41816869000358,FERO HYDROAIR LTDA,3170107,2347.64,15857.48,2757774739,1174881425
436,35393813000173,GERSON PEDRO NUNES SIMAO EIRELI,3170107,2347.64,15857.48,2757774739,1174881425
437,27088561000140,GGP INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,3122306,2347.64,15857.48,39803737,29494196
438,20791126000139,ITALO GARCIA GIL MARQUES DE SOUSA,3122306,2347.64,15857.48,39803737,29494196
439,71095897000122,J.R. FERRAGENS & MADEIRAS LTDA,3122306,2347.64,15857.48,39803737,29494196
440,11232639000119,L. DOS SANTOS,3122306,2347.64,15857.48,39803737,29494196
441,11958883000244,MCI RECICLAGEM E COMERCIO EIRELI,3122306,2347.64,15857.48,39803737,29494196
442,14266972000137,MEGADIV IMPORTACAO E DISTRIBUICAO LTDA,3122306,2347.64,15857.48,39803737,29494196
443,12550081000182,ORION COMERCIAL IMPORTADORA E EXPORTADORA LTDA,3122306,2347.64,15857.48,39803737,29494196
444,31277462000184,P & D INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3170107,2347.64,15857.48,2757774739,1174881425
445,28517710000102,RAFAEL LOPES CUNHA,3122306,2347.64,15857.48,39803737,29494196
446,22102046000154,RENTAL Y INDUSTRIA E COMERCIO LTDA,3170107,2347.64,15857.48,2757774739,1174881425
447,10336476000151,RITIAEL BATISTA DA SILVA,3122306,2347.64,15857.48,39803737,29494196
448,34628088000102,SHENNONG DRONES COM. E SERVICOS LTDA,3170107,2347.64,15857.48,2757774739,1174881425
449,27188633000121,SMX AUTOMACAO BANCARIA LTDA,3122306,2347.64,15857.48,39803737,29494196
450,64327851000126,SOLOMAQ LTDA,3170107,2347.64,15857.48,2757774739,1174881425
451,28334809000179,SURVIVOR COMERCIO E INDUSTRIA DE CUTELARIA LTDA,3122306,2347.64,15857.48,39803737,29494196
452,23086552000160,TECNOMEX - COMERCIO EXTERIOR LTDA,3122306,2347.64,15857.48,39803737,29494196
453,29264752000141,THIAGO SOUSA COELHO 08456284610,3122306,2347.64,15857.48,39803737,29494196
454,29923918000194,WORLD-E COMERCIO IMP. E EXPORTACAO LTDA,3170107,2347.64,15857.48,2757774739,1174881425
455,12060260000131,AKAZZO INDUSTRIA DE CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
456,12701550000117,ARTCL INDUSTRIA DE CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
457,17850405000111,CALCADOS VIDA LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
458,25147612000132,CRIACOES J GIL LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
459,10967832000135,DM INJETADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
460,19937259000191,GUDLAK CALCADOS LTDA - EPP,3145208,1893.258064516129,12788.290322580646,2381311,5166520
461,11020741000150,IND. & COM. DE CALCADOS TOP SPORT LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
462,13802755000151,INDUSTRIA DE CALCADOS J.CORREA LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
463,10349028000192,INDUSTRIA DE CALCADOS OUSADIA LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
464,16779712000190,INDUSTRIA DE CALCADOS PLUMA LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
465,65105835000151,INDUSTRIA E COMERCIO DE CALCADOS SAO GERALDO LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
466,42819383000174,K L CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
467,34403684000194,M.E. INDUSTRIA DE CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
468,27433792000144,MASTER INJETADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
469,20605204000163,MASTER LASER MAQUINAS EIRELI,3145208,1893.258064516129,12788.290322580646,2381311,5166520
470,13453086000150,MESSIAS PINTO NETO EIRELI,3145208,1893.258064516129,12788.290322580646,2381311,5166520
471,28139607000176,NEW WAY IMPORTACAO E EXPORTACAO EIRELI,3145208,1893.258064516129,12788.290322580646,2381311,5166520
472,11792024000147,RODRIGO MENDES SOARES,3145208,1893.258064516129,12788.290322580646,2381311,5166520
473,22152324000188,RODRIGUES INDUSTRIA DE CALCADOS EIRELI,3145208,1893.258064516129,12788.290322580646,2381311,5166520
474,11780108000160,SPARK INDUSTRIA DE CALCADOS LTDA.,3145208,1893.258064516129,12788.290322580646,2381311,5166520
475,71238521000120,STAR FLEX CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
476,86599206000103,VIA EURO CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
477,15548980000139,ZAREIA CALCADOS LTDA,3145208,1893.258064516129,12788.290322580646,2381311,5166520
478,15136883000139,ALIANCA MILITAR INDUSTRIA E COMERCIO EIRELI,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
479,26499919000165,CLIMA CENTER PECAS E SERVICOS EIRELI,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
480,17859185000197,CONCLAVE EDITORA LTDA.,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
481,15427556000136,CONTROL UP INDUSTRIA E COMERCIO EIRELI,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
482,27518639000110,ERT CYCLE SPORT IND DE UNIFORMES LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
483,22986401000103,FENIX PRESTADORA DE SERVICOS DE ENVASE E PREPARO DE ALI,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
484,14133556000160,GILMAR DE SOUZA BARBOSA MECATRONICA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
485,20739475000101,H & P IMPORTACAO EIRELI,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
486,18142015000150,INDIAS DO BRASIL INDUSTRIA E COMERCIO LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
487,26563805000137,JF IMPORTADORA LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
488,15280509000102,KLR ACESSORIOS DE MODA IND. E COM. LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
489,26597196000137,LUCAS DA SILVA FERNANDES ANDRADE 11307992633,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
490,34714054000130,LUIS EDUARDO XAVIER TAVARES DIAS,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
491,26315952000198,MALHAS D'ESTEFANO LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
492,21564745000153,MAQUINAS JUNQUEIRA LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
493,26690728000186,MARYANA ARAUJO MAULER 09858858663,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
494,13678592000147,MOBILUX MANUFATURA LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
495,17849564000104,NATU PRIME INDUSTRIA E COMERCIO DE COSMETICOS LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
496,26945332000132,OPTICA KIKA JOA BERALDO EIRELI,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
497,10829779000297,PROMEDICAL EQUIPAMENTOS MEDICOS LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
498,18917951000195,PROTMAT MATERIAIS AVANCADOS LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
499,18170075000186,RG8 TAXI AEREO LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
500,26176990000107,STE TECNOLOGIA LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
501,31520518000180,UAI TOFU INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
502,25372464000150,VANGLORE COMERCIO ELETRONICO LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
503,22578246000188,VINHOS DO COMENDADOR LTDA,3136702,1778.5151515151515,12013.242424242424,224981729,358193439
504,20212019000109,3D LAB INDUSTRIA LTDA,3106705,1726.2058823529412,11659.911764705883,164395498,572615342
505,34314923000130,AJ COSMETICOS LTDA,3106705,1726.2058823529412,11659.911764705883,164395498,572615342
506,20736848000190,AUTOMIG FABRICACAO DE MAQUINAS E EQUIPAMENTOS EIRELI,3106705,1726.2058823529412,11659.911764705883,164395498,572615342
